mppi_config,mppi_model,sim_model,track_choice,dt,V_target,t,x,y,yaw,vx,vy,omega,throttle,steering,speed,beta,comp_sat
,,,,,,1756197419.3014512,-0.004777469920323165,2.031816890168498,-2.104543800505008,1.374031662940979,0.12188573181629181,1.692765712738037,0.3959219455718994,0.5428565740585327,1.379427106586189,0.08847505859142565,0
,,,,,,1756197419.3524306,-0.034959176457351505,1.9687253283067288,-2.054336453231165,1.433809757232666,0.03570495918393135,0.45622703433036804,0.8443846106529236,0.35867682099342346,1.4342542536265748,0.024897013934244594,0
,,,,,,1756197419.4032223,-0.06642654576682666,1.8979524304652537,-1.9958636320581518,1.7163169384002686,0.09205855429172516,1.508818507194519,0.6953558921813965,0.2536236345767975,1.718784049977761,0.05358592081020512,0
,,,,,,1756197419.4542148,-0.09787308452517743,1.8137606919331053,-1.935707365372821,1.9095326662063599,0.06435683369636536,1.1520146131515503,0.6953558921813965,0.2536236345767975,1.9106168651387412,0.03369017145587685,0
,,,,,,1756197419.5046408,-0.12716438246901904,1.7199282474231525,-1.861284915648258,2.0117669105529785,0.10312522202730179,2.3733129501342773,0.2400895059108734,0.7100228071212769,2.0144083284711805,0.05121619036552966,0
,,,,,,1756197419.5551283,-0.14599247601561016,1.623299487734253,-1.742846549305263,1.9017096757888794,0.10054414719343185,2.3246278762817383,0.2400895059108734,0.7100228071212769,1.9043657255170026,0.05282121782372733,0
,,,,,,1756197419.6059191,-0.1548675447010919,1.5260852847384174,-1.6547606219217734,2.019428253173828,0.07531758397817612,1.5882176160812378,0.02298499457538128,0.026608260348439217,2.0208323058019952,0.03727921010292177,0
,,,,,,1756197419.6565878,-0.16028659093250405,1.426562355889824,-1.6322806232217764,1.9524039030075073,0.002281442517414689,0.008806132711470127,0.023700788617134094,0.025786079466342926,1.9524052359740558,0.0011685294602685596,0
,,,,,,1756197419.7086105,-0.16615725044002658,1.3304799431524197,-1.632303018304181,1.8845939636230469,-0.00018724115216173232,-0.0053882780484855175,0.023700788617134094,0.025786079466342926,1.884593972924586,-9.93535770355942e-05,0
,,,,,,1756197419.7591238,-0.17176693875067303,1.2377851443290524,-1.6293487700713194,1.8138962984085083,0.016329793259501457,0.35275009274482727,-0.11627580970525742,0.10754495859146118,1.8139698022646313,0.00900236255816627,0
,,,,,,1756197419.8096495,-0.17617376082013889,1.1485972335570214,-1.6235532410637394,1.7455050945281982,-0.002753738546743989,-0.06394548714160919,0.10929503291845322,0.01196279190480709,1.7455072666992473,-0.0015776157118126057,0
,,,,,,1756197419.8500774,-0.17890778191421086,1.0780012799662648,-1.6072056629640996,1.8036835193634033,0.03113248012959957,0.6291833519935608,0.3310715854167938,0.1343175619840622,1.8039521804477445,0.017258786607817003,0
,,,,,,1756197419.9009354,-0.17962773700294157,0.9877009647163558,-1.5803974018742644,1.8123763799667358,0.02950495295226574,0.510762631893158,0.3310715854167938,0.1343175619840622,1.8126165300222896,0.016278267107602808,0
,,,,,,1756197419.9514785,-0.17797875741541144,0.8967481387049714,-1.5516246818167396,1.849036455154419,0.04620537534356117,0.8921630382537842,0.4829360544681549,0.2178434282541275,1.849613675663288,0.02498369420877551,0
,,,,,,1756197420.0036783,-0.1733526201484864,0.803050459528708,-1.5271594670474296,1.9119479656219482,0.011006501503288746,0.1657378375530243,0.4102584719657898,0.057301051914691925,1.911979645896171,0.005756631519344451,0
,,,,,,1756197420.0542488,-0.1689868267915985,0.7070938045628714,-1.5314099976115945,1.9019407033920288,-0.02526673674583435,-0.5489261150360107,0.2200852334499359,-0.08742780238389969,1.9021085266632785,-0.013283931759749748,0
,,,,,,1756197420.1048946,-0.16817207104850068,0.6131649391084478,-1.568035339975348,1.837739109992981,-0.05537985637784004,-1.0768550634384155,0.2162572741508484,-0.20457823574543,1.8385733504242423,-0.03012565909655448,0
,,,,,,1756197420.1559134,-0.16990494657861774,0.5225954226322503,-1.5824513847168005,1.7716871500015259,-0.002707514213398099,-0.021965302526950836,-0.003022614400833845,0.024104950949549675,1.7716892188286706,-0.0015282111774978658,0
,,,,,,1756197420.206377,-0.1702295378496184,0.4355610333730799,-1.5673416551867707,1.685002326965332,0.05022473633289337,0.9523693323135376,0.03224189206957817,0.26734256744384766,1.6857506832323375,0.029798101374767714,0
,,,,,,1756197420.2571642,-0.16665561147881974,0.3529152897542736,-1.533969256903074,1.6068832874298096,0.03761507198214531,0.580632746219635,0.09821929037570953,0.1653430014848709,1.6073234873731714,0.023404440084053936,0
,,,,,,1756197420.3077831,-0.16020257284678902,0.27350380642533073,-1.495593531358969,1.573076605796814,0.0535055436193943,0.8198508024215698,0.2574532926082611,0.2271987795829773,1.5739862931116115,0.03400020324325057,0
,,,,,,1756197420.3583863,-0.15208074795897017,0.1957990095362825,-1.4767780366356666,1.5451862812042236,0.017178943380713463,0.24520426988601685,0.2331053614616394,0.08498942106962204,1.5452817735666904,0.011117258707852944,0
,,,,,,1756197420.4094305,-0.1420252651531413,0.11970814248375725,-1.4428954357688337,1.521141767501831,0.05432155355811119,0.8173631429672241,0.2754727005958557,0.2327795922756195,1.5221113980322076,0.03569587047768501,0
,,,,,,1756197420.460095,-0.12996921898952996,0.04435658078901693,-1.42688260362628,1.5367745161056519,0.0019653209019452333,-0.05055759474635124,0.3337987959384918,0.008197866380214691,1.536775772791206,0.001278860242626091,0
,,,,,,1756197420.5006382,-0.12161187290061878,-0.017099556561034242,-1.435814541597985,1.5601224899291992,-0.02401714399456978,-0.3889130651950836,0.32521510124206543,-0.06433974206447601,1.560307343694998,-0.015393180449292018,0
,,,,,,1756197420.5515285,-0.11066665843720537,-0.09670891796872425,-1.4235968864342576,1.71095871925354,0.046949971467256546,0.8324427604675293,0.6562431454658508,0.21180370450019836,1.7116027689889057,0.027433854428529005,0
,,,,,,1756197420.6019943,-0.09396202533799014,-0.18445306860723634,-1.38817915084438,1.9036930799484253,0.0289276372641325,0.47278478741645813,0.6876256465911865,0.11519517749547958,1.9039128527433202,0.015194366871277872,0
,,,,,,1756197420.6527698,-0.07601953708681042,-0.2808635007566587,-1.400343184541252,2.032562255859375,-0.04322920739650726,-0.9872037768363953,0.5827173590660095,-0.16023842990398407,2.0330219104368457,-0.021265125293407,0
,,,,,,1756197420.7033606,-0.06203040797037737,-0.3815629593442068,-1.433570242783919,1.9956995248794556,-0.019714826717972755,-0.3863756060600281,0.021581532433629036,-0.04638158529996872,1.9957969004877738,-0.009878333486960251,0
,,,,,,1756197420.754122,-0.05090862726710115,-0.4790545015309783,-1.4626052650047445,1.9107136726379395,-0.03734045475721359,-0.7396883964538574,-0.02264895848929882,-0.12335564196109772,1.9110785039780647,-0.019540186863375237,0
,,,,,,1756197420.8058603,-0.0431120397804874,-0.5727927933570136,-1.486499221558454,1.836228609085083,-0.02208554744720459,-0.3905264437198639,0.13228434324264526,-0.05271618813276291,1.8363614230942071,-0.012027087711199744,0
,,,,,,1756197420.8563914,-0.03676609223264216,-0.6636219280599314,-1.4964196164081112,1.8342326879501343,0.004056345671415329,0.11972849071025848,0.3818470537662506,0.05477938428521156,1.8342371731826232,0.0022114637283723055,0
,,,,,,1756197420.9069958,-0.03266724737882043,-0.7539211057640024,-1.5346622029597017,1.7719316482543945,-0.0633566677570343,-1.163865566253662,0.24345119297504425,-0.2293606400489807,1.773063967665806,-0.03574048052808555,0
,,,,,,1756197420.9575956,-0.03470724502876449,-0.8406388753935358,-1.5906773130593026,1.6771997213363647,-0.06604721397161484,-1.0877176523208618,0.06962648779153824,-0.22050714492797852,1.6784996692654401,-0.03935911993163509,0
,,,,,,1756197421.0084398,-0.042391938685722524,-0.9241163619548013,-1.6570250457360598,1.673961877822876,-0.08629219979047775,-1.4185541868209839,0.3488118052482605,-0.2933235168457031,1.676184569833814,-0.05150409087542248,0
,,,,,,1756197421.0589683,-0.057116280157370414,-1.0080400675639134,-1.7419321082733137,1.8152786493301392,-0.12637051939964294,-2.3773577213287354,0.8543501496315002,-0.47855430841445923,1.8196719712319551,-0.0695028117885436,0
,,,,,,1756197421.0994399,-0.07744298991258206,-1.0791930407499133,-1.8441158622094327,1.8463490009307861,-0.13342392444610596,-2.795097827911377,0.4323643147945404,-0.710119903087616,1.8511635737699446,-0.07213825836755094,0
